index,Date,Amount,Department
139,2023-08,115416737.57,Office of the State Treasurer
140,2023-09,435351432.43,Office of the State Treasurer
141,2023-10,263710731.77,Office of the State Treasurer
142,2023-11,125166669.28000002,Office of the State Treasurer
143,2023-12,303398066.59,Office of the State Treasurer
144,2024-01,210965165.82,Office of the State Treasurer
145,2024-02,191012444.13,Office of the State Treasurer
146,2024-03,291036390.25,Office of the State Treasurer
147,2024-04,72818536.3,Office of the State Treasurer
148,2024-05,262074561.5,Office of the State Treasurer
149,2024-06,83703440.5,Office of the State Treasurer
150,2024-07,324836330.23,Office of the State Treasurer
151,2024-08,146008152.49,Office of the State Treasurer
152,2024-09,341512496.94,Office of the State Treasurer
153,2024-10,251487950.17,Office of the State Treasurer
154,2024-11,143291925.77,Office of the State Treasurer
155,2024-12,271015257.94,Office of the State Treasurer
156,2025-01,193611920.33,Office of the State Treasurer
157,2025-02,197414912.66,Office of the State Treasurer
158,2025-03,256975678.0,Office of the State Treasurer
159,2025-04,116690611.32,Office of the State Treasurer
160,2025-05,230461231.66,Office of the State Treasurer
161,2025-06,121611147.05,Office of the State Treasurer
162,2025-07,280298986.01,Office of the State Treasurer
163,2025-08,165805307.8,Office of the State Treasurer
164,2025-09,286395188.07,Office of the State Treasurer
165,2025-10,231526825.84,Office of the State Treasurer
166,2025-11,158333619.76,Office of the State Treasurer
167,2025-12,249185506.79,Office of the State Treasurer
0,2012-01,2082953.6,Probate Court Administration
1,2012-02,2225184.6,Probate Court Administration
2,2012-03,2488838.04,Probate Court Administration
3,2012-04,3030292.61,Probate Court Administration
4,2012-05,2671264.27,Probate Court Administration
5,2012-06,2504509.0,Probate Court Administration
6,2012-07,2353687.04,Probate Court Administration
7,2012-08,2798686.75,Probate Court Administration
8,2012-09,3585536.52,Probate Court Administration
9,2012-10,2439534.4899999998,Probate Court Administration
10,2012-11,2893458.34,Probate Court Administration
11,2012-12,3733233.34,Probate Court Administration
12,2013-01,2294108.16,Probate Court Administration
13,2013-02,2866032.4,Probate Court Administration
14,2013-03,2768767.73,Probate Court Administration
15,2013-04,2397935.3,Probate Court Administration
16,2013-05,2946878.7600000002,Probate Court Administration
17,2013-06,2256039.5500000003,Probate Court Administration
18,2013-07,2316894.07,Probate Court Administration
19,2013-08,3582583.3,Probate Court Administration
20,2013-09,2502362.09,Probate Court Administration
21,2013-10,2726207.25,Probate Court Administration
22,2013-11,2852020.25,Probate Court Administration
23,2013-12,3533884.28,Probate Court Administration
24,2014-01,2910473.92,Probate Court Administration
25,2014-02,2928286.07,Probate Court Administration
26,2014-03,2416748.46,Probate Court Administration
27,2014-04,2897216.42,Probate Court Administration
28,2014-05,2508101.31,Probate Court Administration
29,2014-06,2614674.4699999997,Probate Court Administration
30,2014-07,3002265.58,Probate Court Administration
31,2014-08,2381108.47,Probate Court Administration
32,2014-09,3322138.6,Probate Court Administration
33,2014-10,3216907.83,Probate Court Administration
34,2014-11,2888956.17,Probate Court Administration
35,2014-12,3863616.89,Probate Court Administration
36,2015-01,3061871.53,Probate Court Administration
37,2015-02,3240851.62,Probate Court Administration
38,2015-03,2618913.34,Probate Court Administration
39,2015-04,3176788.5100000002,Probate Court Administration
40,2015-05,2469160.56,Probate Court Administration
41,2015-06,2869180.23,Probate Court Administration
42,2015-07,4008458.23,Probate Court Administration
43,2015-08,1948382.77,Probate Court Administration
44,2015-09,3600332.58,Probate Court Administration
45,2015-10,3349448.03,Probate Court Administration
46,2015-11,2943931.72,Probate Court Administration
47,2015-12,4043381.0100000002,Probate Court Administration
48,2016-01,3074944.33,Probate Court Administration
49,2016-02,3307385.65,Probate Court Administration
50,2016-03,2688742.0100000002,Probate Court Administration
51,2016-04,3006958.98,Probate Court Administration
52,2016-05,2613258.7,Probate Court Administration
53,2016-06,3724470.5,Probate Court Administration
54,2016-07,3125747.88,Probate Court Administration
55,2016-08,2632778.27,Probate Court Administration
56,2016-09,2829925.15,Probate Court Administration
57,2016-10,3143698.87,Probate Court Administration
58,2016-11,2866549.21,Probate Court Administration
59,2016-12,4772762.42,Probate Court Administration
60,2017-01,2951558.07,Probate Court Administration
61,2017-02,2874174.8899999997,Probate Court Administration
62,2017-03,2646629.08,Probate Court Administration
63,2017-04,3176531.47,Probate Court Administration
64,2017-05,2595979.86,Probate Court Administration
65,2017-06,3301642.67,Probate Court Administration
66,2017-07,3123466.51,Probate Court Administration
67,2017-08,2720869.14,Probate Court Administration
68,2017-09,2840837.37,Probate Court Administration
69,2017-10,3400746.26,Probate Court Administration
70,2017-11,2857925.84,Probate Court Administration
71,2017-12,4485101.79,Probate Court Administration
72,2018-01,2486425.14,Probate Court Administration
73,2018-02,2997639.13,Probate Court Administration
74,2018-03,2734959.2,Probate Court Administration
75,2018-04,3069934.14,Probate Court Administration
76,2018-05,3167087.01,Probate Court Administration
77,2018-06,2477744.06,Probate Court Administration
78,2018-07,4128008.3400000003,Probate Court Administration
79,2018-08,2662870.59,Probate Court Administration
80,2018-09,2501220.7600000002,Probate Court Administration
81,2018-10,3493151.1799999997,Probate Court Administration
82,2018-11,2715226.0100000002,Probate Court Administration
83,2018-12,4149321.96,Probate Court Administration
84,2019-01,3200482.92,Probate Court Administration
85,2019-02,2765366.42,Probate Court Administration
86,2019-03,2536547.0,Probate Court Administration
87,2019-04,3273546.41,Probate Court Administration
88,2019-05,3470972.29,Probate Court Administration
89,2019-06,2591483.35,Probate Court Administration
90,2019-07,3493106.39,Probate Court Administration
91,2019-08,2655085.96,Probate Court Administration
92,2019-09,2600246.42,Probate Court Administration
93,2019-10,3354280.87,Probate Court Administration
94,2019-11,3495884.45,Probate Court Administration
95,2019-12,3899569.13,Probate Court Administration
96,2020-01,3264383.73,Probate Court Administration
97,2020-02,2831664.97,Probate Court Administration
98,2020-03,2882571.09,Probate Court Administration
99,2020-04,4463666.71,Probate Court Administration
100,2020-05,2719339.31,Probate Court Administration
101,2020-06,2806155.51,Probate Court Administration
102,2020-07,3446674.28,Probate Court Administration
103,2020-08,3053964.78,Probate Court Administration
104,2020-09,4288032.6,Probate Court Administration
105,2020-10,2314942.2800000003,Probate Court Administration
106,2020-11,4066808.96,Probate Court Administration
107,2020-12,3437668.4699999997,Probate Court Administration
108,2021-01,3694465.5,Probate Court Administration
109,2021-02,2614964.86,Probate Court Administration
110,2021-03,2584257.45,Probate Court Administration
111,2021-04,4352212.1,Probate Court Administration
112,2021-05,2234488.86,Probate Court Administration
113,2021-06,3398752.46,Probate Court Administration
114,2021-07,3550265.17,Probate Court Administration
115,2021-08,2542933.97,Probate Court Administration
116,2021-09,2969751.9899999998,Probate Court Administration
117,2021-10,4587414.7,Probate Court Administration
118,2021-11,3003518.67,Probate Court Administration
119,2021-12,3768176.02,Probate Court Administration
120,2022-01,3227054.76,Probate Court Administration
121,2022-02,3354923.68,Probate Court Administration
122,2022-03,3653889.75,Probate Court Administration
123,2022-04,3692607.84,Probate Court Administration
124,2022-05,3048774.73,Probate Court Administration
125,2022-06,2826978.23,Probate Court Administration
126,2022-07,3088968.86,Probate Court Administration
127,2022-08,3621837.82,Probate Court Administration
128,2022-09,3880586.26,Probate Court Administration
129,2022-10,3904304.32,Probate Court Administration
130,2022-11,3033306.0100000002,Probate Court Administration
131,2022-12,4611718.04,Probate Court Administration
132,2023-01,3406736.5,Probate Court Administration
133,2023-02,4475162.53,Probate Court Administration
134,2023-03,3020238.06,Probate Court Administration
135,2023-04,4269537.81,Probate Court Administration
136,2023-05,3017976.71,Probate Court Administration
137,2023-06,2870398.09,Probate Court Administration
138,2023-07,3651936.97,Probate Court Administration
139,2023-08,3614775.93,Probate Court Administration
140,2023-09,3767691.2,Probate Court Administration
141,2023-10,3675358.46,Probate Court Administration
142,2023-11,3727664.41,Probate Court Administration
143,2023-12,4842582.96,Probate Court Administration
144,2024-01,3370422.54,Probate Court Administration
145,2024-02,3867303.27,Probate Court Administration
146,2024-03,3532772.41,Probate Court Administration
147,2024-04,4108566.53,Probate Court Administration
148,2024-05,3397867.22,Probate Court Administration
149,2024-06,3274274.97,Probate Court Administration
150,2024-07,3793525.16,Probate Court Administration
151,2024-08,3619530.19,Probate Court Administration
152,2024-09,3912370.26,Probate Court Administration
153,2024-10,3882271.85,Probate Court Administration
154,2024-11,3751719.07,Probate Court Administration
155,2024-12,4442332.23,Probate Court Administration
156,2025-01,3685400.96,Probate Court Administration
157,2025-02,3938539.49,Probate Court Administration
158,2025-03,3638066.61,Probate Court Administration
159,2025-04,4144671.19,Probate Court Administration
160,2025-05,3521447.12,Probate Court Administration
161,2025-06,3423698.97,Probate Court Administration
162,2025-07,3862117.66,Probate Court Administration
163,2025-08,3719680.54,Probate Court Administration
164,2025-09,3964070.82,Probate Court Administration
165,2025-10,3944610.26,Probate Court Administration
166,2025-11,3825004.58,Probate Court Administration
167,2025-12,4425922.37,Probate Court Administration
0,2012-01,894759.15,Public Defender Services
1,2012-02,2558618.62,Public Defender Services
2,2012-03,2147046.52,Public Defender Services
3,2012-04,2194506.61,Public Defender Services
4,2012-05,3441262.16,Public Defender Services
5,2012-06,2054258.57,Public Defender Services
6,2012-07,2792066.87,Public Defender Services
7,2012-08,1947677.82,Public Defender Services
8,2012-09,1097104.41,Public Defender Services
9,2012-10,2979965.21,Public Defender Services
10,2012-11,1635506.29,Public Defender Services
11,2012-12,1655709.53,Public Defender Services
12,2013-01,1914550.74,Public Defender Services
13,2013-02,2649073.63,Public Defender Services
14,2013-03,1829619.17,Public Defender Services
15,2013-04,1956478.31,Public Defender Services
16,2013-05,2079979.44,Public Defender Services
17,2013-06,1531603.1,Public Defender Services
18,2013-07,2348028.23,Public Defender Services
19,2013-08,1282369.31,Public Defender Services
20,2013-09,1752719.42,Public Defender Services
21,2013-10,2829599.02,Public Defender Services
22,2013-11,1959154.58,Public Defender Services
23,2013-12,1126935.26,Public Defender Services
24,2014-01,3264449.95,Public Defender Services
25,2014-02,1855306.09,Public Defender Services
26,2014-03,1326333.43,Public Defender Services
27,2014-04,2999095.81,Public Defender Services
28,2014-05,2237028.27,Public Defender Services
29,2014-06,1835125.79,Public Defender Services
30,2014-07,2867549.09,Public Defender Services
31,2014-08,1638126.13,Public Defender Services
32,2014-09,2052781.42,Public Defender Services
33,2014-10,2352546.6,Public Defender Services
34,2014-11,2549205.37,Public Defender Services
35,2014-12,3743074.57,Public Defender Services
36,2015-01,2275641.98,Public Defender Services
37,2015-02,2359911.62,Public Defender Services
38,2015-03,2306686.35,Public Defender Services
39,2015-04,2463474.83,Public Defender Services
40,2015-05,1720194.82,Public Defender Services
41,2015-06,1323873.93,Public Defender Services
42,2015-07,2990941.14,Public Defender Services
43,2015-08,2233443.26,Public Defender Services
44,2015-09,2273462.17,Public Defender Services
45,2015-10,2663510.81,Public Defender Services
46,2015-11,1939454.86,Public Defender Services
47,2015-12,2842713.63,Public Defender Services
48,2016-01,3482545.14,Public Defender Services
49,2016-02,1985674.57,Public Defender Services
50,2016-03,2482631.86,Public Defender Services
51,2016-04,1568382.67,Public Defender Services
52,2016-05,2271487.36,Public Defender Services
53,2016-06,2025974.94,Public Defender Services
54,2016-07,2918672.72,Public Defender Services
55,2016-08,2520749.19,Public Defender Services
56,2016-09,2430131.58,Public Defender Services
57,2016-10,1889725.79,Public Defender Services
58,2016-11,2905771.94,Public Defender Services
59,2016-12,2648057.37,Public Defender Services
60,2017-01,2404409.72,Public Defender Services
61,2017-02,2118797.2,Public Defender Services
62,2017-03,1588650.18,Public Defender Services
63,2017-04,2681000.01,Public Defender Services
64,2017-05,2285135.1,Public Defender Services
65,2017-06,1280871.42,Public Defender Services
66,2017-07,3414552.37,Public Defender Services
67,2017-08,2043274.81,Public Defender Services
68,2017-09,1322475.68,Public Defender Services
69,2017-10,3088253.59,Public Defender Services
70,2017-11,2432863.33,Public Defender Services
71,2017-12,2735392.31,Public Defender Services
72,2018-01,2124100.84,Public Defender Services
73,2018-02,2226829.77,Public Defender Services
74,2018-03,2144330.96,Public Defender Services
75,2018-04,2137571.02,Public Defender Services
76,2018-05,2332015.85,Public Defender Services
77,2018-06,2018555.29,Public Defender Services
78,2018-07,2418422.47,Public Defender Services
79,2018-08,2061164.36,Public Defender Services
80,2018-09,1951323.2,Public Defender Services
81,2018-10,2525942.42,Public Defender Services
82,2018-11,2669452.99,Public Defender Services
83,2018-12,2445505.95,Public Defender Services
84,2019-01,2966178.64,Public Defender Services
85,2019-02,2411417.91,Public Defender Services
86,2019-03,964341.76,Public Defender Services
87,2019-04,3231934.84,Public Defender Services
88,2019-05,1735623.17,Public Defender Services
89,2019-06,1340387.76,Public Defender Services
90,2019-07,2858135.08,Public Defender Services
91,2019-08,3043021.07,Public Defender Services
92,2019-09,1973949.86,Public Defender Services
93,2019-10,2838097.8,Public Defender Services
94,2019-11,2747640.89,Public Defender Services
95,2019-12,1801731.84,Public Defender Services
96,2020-01,2815311.25,Public Defender Services
97,2020-02,2020425.13,Public Defender Services
98,2020-03,1815372.53,Public Defender Services
99,2020-04,2761251.69,Public Defender Services
100,2020-05,2325218.9,Public Defender Services
101,2020-06,1422341.8699999999,Public Defender Services
102,2020-07,3034001.95,Public Defender Services
103,2020-08,1954318.77,Public Defender Services
104,2020-09,2131201.5100000002,Public Defender Services
105,2020-10,1655450.37,Public Defender Services
